q_id,doc_id,Gender,PlayerName,NumSeasons,AvgPER,CareerPoints
1,752,0,Dean Meminger,6,11.4,2552
1,753,0,John Mengelt,12,12.4,6985
1,756,0,Willie Norwood,9,12.77,3407
1,758,0,Tom Payne,1,15.0,119
1,760,0,Clifford Ray,10,13.7,5821
1,761,0,Jackie Ridgle,1,13.7,57
1,762,0,Rich Rinaldi,3,9.93,393
1,765,0,Elmore Smith,10,15.91,8140
1,766,0,Randy Smith,14,15.77,16925
1,767,0,William Smith,2,13.15,205
1,768,0,Larry Steele,9,12.41,5009
1,769,0,George Trapp,6,12.92,3353
1,770,0,Sidney Wicks,10,15.32,12803
1,771,0,Nate Williams,12,15.18,9563
1,772,0,Isaiah Wilson,1,12.6,167
1,774,0,Barry Yates,1,10.7,69
1,776,0,Henry Bibby,11,13.1,6452
1,777,0,Freddie Boyd,8,9.25,2961
1,780,0,Roger Brown,4,5.5,135
1,781,0,Corky Calhoun,10,9.91,3218
1,782,0,Bob Davis,1,-1.0,16
1,783,0,Dwight Davis,5,11.62,2936
1,784,0,Mickey Davis,5,14.32,1478
1,785,0,Charles Dudley,6,13.12,1908
1,786,0,Scott English,1,11.2,93
1,787,0,Chris Ford,12,11.75,8562
1,789,0,Rowland Garrett,9,13.46,1859
1,791,0,Travis Grant,2,10.4,128
1,792,0,Luther Green,1,-9.4,3
1,793,0,Charles Johnson,9,12.16,4764
1,795,0,Manny Leaks,2,10.25,1114
1,796,0,Russ Lee,3,14.07,282
1,797,0,LaRue Martin,4,12.1,1430
1,798,0,Bob McAdoo*,20,18.73,22300
1,799,0,Paul McCracken,3,9.53,160
1,800,0,Eric McWilliams,1,5.9,86
1,801,0,Mark Minor,1,6.8,5
1,802,0,Bob Nash,4,9.72,1036
1,803,0,Lloyd Neal,7,13.33,4846
1,804,0,Tom Patterson,2,13.25,56
1,805,0,Kevin Porter,12,14.57,8879
1,806,0,Jim Price,14,13.72,7203
1,809,0,Ron Riley,6,11.1,1728
1,810,0,Frank Russell,1,14.5,74
1,811,0,Frank Schade,1,5.8,10
1,812,0,Sam Sibert,1,6.4,12
1,814,0,Paul Stovall,1,9.4,76
1,815,0,Chuck Terry,3,6.93,439
1,816,0,Justus Thigpen,2,14.2,48
1,817,0,John Tschogl,3,6.53,277
1,818,0,Paul Westphal,12,17.91,12809
1,819,0,Harthorne Wingo,4,12.02,1023
1,821,0,Mike Bantom,15,13.87,10928
1,822,0,Ron Behagen,13,6.99,4914
1,823,0,Dennis Bell,3,4.4,175
1,824,0,Jim Brewer,11,11.35,4407
1,825,0,Allan Bristow,9,14.24,5122
1,826,0,John Brown,9,8.96,3726
1,827,0,Larry Cannon,1,10.2,117
1,828,0,Bill Chamberlain,1,14.2,153
1,829,0,Ken Charles,5,11.54,2747
1,830,0,E.C. Coleman,6,10.23,2553
1,831,0,Doug Collins,8,14.99,7427
1,832,0,Mike D'Antoni,4,9.03,432
1,833,0,Mel Davis,6,11.62,1408
1,835,0,Ernie DiGregorio,7,10.63,3201
1,836,0,Steve Downing,2,1.85,64
1,837,0,Rod Freeman,1,10.9,106
1,838,0,Bernie Fryer,2,12.1,686
1,839,0,Jim Garvin,1,3.9,2
1,841,0,Nate Hawthorne,3,12.6,882
1,843,0,Dwight Jones,14,12.46,7265
1,844,0,Ben Kelso,1,6.8,85
1,845,0,Tom Kozelko,3,7.87,407
1,846,0,Kevin Kunnert,11,13.24,4833
1,847,0,Mike Macaluso,1,10.2,48
1,848,0,Ted Manakas,1,7.2,12
1,849,0,Vester Marshall,1,3.4,17
1,850,0,Allie McGuire,1,10.3,4
1,851,0,Larry McNeill,10,16.6,3148
1,852,0,Gary Melchionni,2,12.65,1074
1,853,0,Louie Nelson,7,10.87,2340
1,854,0,Jim Owens,2,13.7,177
1,855,0,Ed Ratleff,5,12.64,2813
1,856,0,Joe Reaves,1,10.8,16
1,857,0,Mark Sibley,1,9.3,46
1,858,0,Bob Verga,1,13.3,104
1,859,0,Kermit Washington,12,15.18,5330
1,861,0,Nick Weatherspoon,9,12.13,4797
1,862,0,Luke Witte,3,11.8,372
1,863,0,Dan Anderson,2,12.15,347
1,864,0,Jim Ard,6,7.53,790
1,865,0,Gus Bailey,5,10.1,389
1,866,0,Leon Benbow,2,10.85,628
1,867,0,Ken Boyd,1,25.3,19
1,868,0,Gary Brokaw,6,13.65,2575
1,871,0,Jim Chones,8,13.34,7664
1,873,0,Jesse Dark,1,11.0,170
1,875,0,John Drew,11,20.25,15291
1,876,0,Dennis DuVal,2,11.1,96
1,878,0,Leonard Gray,5,12.28,3042
1,879,0,Bernie Harris,1,3.6,5
1,880,0,Steve Hawes,14,13.21,6653
1,881,0,Tom Henderson,11,12.86,7063
1,882,0,Greg Jackson,3,7.3,364
1,883,0,Wardell Jackson,1,7.0,243
1,885,0,Mickey Johnson,15,16.2,13845
1,886,0,Jimmy Jones,3,9.37,901
1,888,0,Len Kosmalski,2,11.05,110
1,889,0,Bill Ligon,1,11.8,126
1,890,0,Phil Lumpkin,2,9.85,272
1,893,0,Connie Norman,3,14.67,595
1,894,0,Kevin Restani,12,9.95,3613
1,896,0,Campy Russell,9,14.3,8953
1,897,0,Fred Saunders,6,10.27,1331
1,899,0,Don Smith,1,12.6,283
1,900,0,Phil Smith,11,14.85,10772
1,901,0,Mike Sojourner,3,13.57,1658
1,902,0,Kevin Stacom,8,9.38,2081
1,904,0,Dean Tolson,3,10.43,402
1,905,0,Foots Walker,10,13.27,4199
1,906,0,Bill Walton*,10,18.57,6215
1,907,0,Perry Warbington,1,3.1,10
1,908,0,Stan Washington,1,-10.3,0
1,909,0,Scott Wedman,15,13.0,12759
1,910,0,Owen Wells,1,12.9,99
1,911,0,Jamaal Wilkes*,12,15.64,14644
1,912,0,Earl Williams,4,14.22,664
1,913,0,Bobby Wilson,4,11.32,792
1,914,0,Brian Winters,9,14.96,10537
1,915,0,Alvan Adams,13,18.02,13910
1,916,0,Jerome Anderson,2,11.55,127
1,917,0,Jerry Baskerville,1,8.0,26
1,919,0,Tom Boswell,8,12.81,3724
1,920,0,Junior Bridgeman,12,15.2,11517
1,921,0,Joe Bryant,8,12.53,5252
1,922,0,Al Carlson,1,9.0,72
1,923,0,Jim Creighton,1,5.5,31
1,924,0,Darryl Dawkins,16,10.54,8743
1,925,0,Henry Dickerson,2,6.55,45
1,926,0,Eric Fernsten,8,9.49,609
1,927,0,Larry Fogle,1,-0.5,2
1,930,0,Donnie Freeman,1,14.5,689
1,931,0,Kevin Grevey,10,12.26,7364
1,932,0,Bob Gross,8,13.9,4567
1,933,0,Lindsay Hairston,1,14.8,273
1,934,0,Glenn Hansen,5,-5.92,588
1,935,0,Robert Hawkins,4,20.07,1313
1,936,0,Wilbur Holland,4,14.0,3760
1,937,0,Lionel Hollins,12,12.21,8337
1,939,0,Rich Kelley,15,14.11,7303
1,940,0,Tom Kropp,2,7.35,193
1,941,0,C.J. Kupec,3,10.8,606
1,943,0,John Laskowski,2,10.55,832
1,945,0,Clyde Mayes,5,6.56,310
1,946,0,Ken Mayfield,1,7.3,37
1,947,0,Jim McElroy,9,11.27,4713
1,948,0,George McGinnis,9,17.16,10162
1,949,0,Tom McMillen,13,12.28,6558
1,950,0,Joe Meriweather,12,12.31,6049
1,951,0,Dave Meyers,4,14.02,3149
1,952,0,Frank Oleynick,2,10.25,508
1,953,0,Cliff Pondexter,3,11.57,778
1,954,0,Bill Robinzine,9,13.64,6544
1,955,0,John Roche,4,9.93,1358
1,956,0,Bruce Seals,3,11.37,2422
1,958,0,Gene Short,3,9.87,168
1,959,0,John Shumate,14,13.07,6724
1,960,0,Ricky Sobers,11,13.71,10902
1,961,0,Terry Thomas,1,16.3,77
1,962,0,Rudy White,7,8.99,445
1,963,0,Gus Williams,11,17.65,14093
1,964,0,Bill Willoughby,10,10.85,3273
1,965,0,Tom Abernethy,7,10.4,1842
1,966,0,Bird Averitt,4,10.3,1581
1,967,0,Tom Barker,5,10.42,802
1,968,0,Marvin Barnes,6,12.75,2255
1,969,0,Norton Barnhill,1,4.7,4
1,970,0,Mike Barr,1,10.3,285
1,971,0,Tim Bassett,6,7.83,1424
1,972,0,Byron Beck,1,13.2,250
1,973,0,Mel Bennett,4,6.78,498
1,974,0,Ron Boone,7,11.06,6288
1,975,0,Quinn Buckner,10,12.58,5929
1,976,0,Ticky Burden,2,10.75,349
1,977,0,Don Buse,9,12.56,4485
1,978,0,Mack Calvin,7,14.29,2279
1,979,0,M.L. Carr,9,12.29,5853
1,980,0,Cornelius Cash,1,12.0,21
1,981,0,Norm Cook,2,7.05,65
1,982,0,Louie Dampier*,3,12.47,1553
1,983,0,Mel Daniels*,1,10.7,39
1,984,0,Adrian Dantley*,19,20.37,26274
1,985,0,Johnny Davis,12,14.23,10127
1,986,0,Ron Davis,3,6.83,417
1,987,0,Randy Denton,1,11.2,239
1,988,0,Coby Dietrick,7,11.09,2915
1,990,0,Mike Dunleavy,32,13.5,15921
1,991,0,Jim Eakins,4,12.1,766
1,992,0,Len Elmore,8,10.35,2327
1,994,0,Alex English*,17,19.11,26931
1,995,0,Julius Erving*,11,21.77,18364
1,996,0,Butch Feher,1,15.9,248
1,997,0,Mike Flynn,2,13.05,896
1,998,0,Terry Furlow,8,15.99,4544
1,999,0,Mike Gale,8,13.09,3743
1,1000,0,Gus Gerard,13,14.19,2829
1,1001,0,George Gervin*,10,21.47,20708
1,1002,0,Artis Gilmore*,14,17.69,15844
1,1003,0,Mike Green,6,13.47,2645
1,1004,0,Steve Green,3,11.87,705
1,1005,0,Paul Griffin,7,11.26,2443
1,1007,0,Phil Hicks,4,9.18,225
1,1009,0,Darnell Hillman,6,12.3,3318
1,1010,0,Mo Howard,3,18.07,304
1,1011,0,Kim Hughes,7,8.69,987
1,1012,0,Dan Issel*,9,20.84,14659
1,1013,0,Dennis Johnson*,14,14.62,15535
1,1015,0,Caldwell Jones,14,9.9,6589
1,1016,0,Rich Jones,1,12.5,360
1,1017,0,Robin Jones,2,10.4,370
1,1020,0,Goo Kennedy,1,7.8,65
1,1021,0,Larry Kenon,10,13.84,8815
1,1022,0,Billy Knight,13,15.92,12079
1,1024,0,Bo Lamar,1,12.8,502
1,1025,0,Ron Lee,10,11.03,4111
1,1027,0,John Lucas,22,13.5,11098
1,1029,0,Moses Malone*,21,20.11,28492
1,1030,0,Scott May,7,13.41,3690
1,1031,0,Andre McCarter,3,4.4,392
1,1032,0,Ted McClain,5,10.2,1361
1,1034,0,Swen Nater,8,15.26,5943
1,1035,0,Johnny Neumann,4,12.25,845
1,1036,0,Mark Olberding,11,12.29,8145
1,1037,0,Tom Owens,7,15.41,5612
1,1039,0,Robert Parish*,21,18.65,23334
1,1040,0,Sonny Parker,6,15.23,4471
1,1045,0,Dan Roundfield,11,17.44,11318
1,1048,0,James Silas,6,16.37,5060
1,1049,0,Ralph Simpson,8,10.78,2773
1,1051,0,Willie Smith,4,6.25,357
1,1052,0,Keith Starr,1,3.7,14
1,1053,0,Earl Tatum,8,12.71,4293
1,1054,0,Brian Taylor,6,13.97,4064
1,1055,0,Fatty Taylor,1,11.1,301
1,1056,0,Ira Terrell,4,11.05,1107
1,1057,0,Claude Terry,4,11.72,515
1,1058,0,David Thompson*,8,19.38,11264
1,1060,0,Dave Twardzik,4,14.85,2666
1,1061,0,Jan Van,7,9.3,2596
1,1062,0,Andy Walker,1,13.0,180
1,1063,0,Wally Walker,10,11.58,4451
1,1065,0,Henry Ward,1,10.3,83
1,1066,0,Richard Washington,8,11.54,4256
1,1067,0,Marvin Webster,9,12.7,4137
1,1068,0,Bob Wilkerson,7,11.16,5424
1,1071,0,John Williamson,11,13.97,9919
1,1072,0,Willie Wise,2,3.7,617
1,1073,0,Larry Wright,6,7.93,2824
1,1074,0,Tate Armstrong,2,8.8,350
1,1075,0,Greg Ballard,11,14.55,9953
1,1076,0,Kent Benson,13,13.53,6866
1,1077,0,Otis Birdsong,12,14.67,12544
1,1078,0,Phil Bond,1,5.3,4
1,1079,0,Jim Bostic,1,18.9,26
1,1081,0,Mike Bratz,9,11.0,4081
1,1082,0,Wayman Britt,1,13.5,9
1,1084,0,Bob Carrington,4,9.0,1308
1,1085,0,Wesley Cox,2,8.5,342
1,1086,0,Charlie Criss,12,11.85,4182
1,1087,0,Mark Crow,1,12.8,84
1,1088,0,Brad Davis,19,12.95,8027
1,1089,0,Walter Davis,17,18.04,20445
1,1090,0,Jacky Dorsey,5,10.74,177
1,1091,0,T.R. Dunn,14,10.23,5033
1,1093,0,Bo Ellis,3,11.13,613
1,1094,0,Al Fleming,1,10.7,40
1,1096,0,Mike Glenn,10,14.53,4496
1,1097,0,Glen Gondrezick,6,13.75,2544
1,1098,0,Rickey Green,16,13.97,9161
1,1100,0,Ernie Grunfeld,9,12.44,5124
1,1101,0,Joe Hassett,8,12.49,2079
1,1102,0,Eddie Johnson,33,15.2,31852
1,1103,0,Larry Johnson,11,15.21,11456
1,1109,0,Tom LaGarde,6,8.45,2376
1,1112,0,Ricky Marsh,1,8.4,269
1,1113,0,Cedric Maxwell,13,15.88,11274
1,1114,0,Larry Moffett,1,4.0,16
1,1116,0,Norm Nixon,10,14.99,12065
1,1117,0,Eddie Owens,1,8.8,21
1,1119,0,Robert Reid,15,11.25,10862
1,1120,0,Anthony Roberts,5,9.12,1658
1,1121,0,Tony Robertson,2,10.65,409
1,1122,0,Tree Rollins,18,11.93,6249
1,1124,0,Steve Sheppard,4,10.57,459
1,1125,0,Jack Sikma,14,17.13,17287
1,1126,0,Scott Sims,1,5.2,30
1,1127,0,Robert Smith,11,8.97,1482
1,1129,0,Wilson Washington,4,10.42,960
1,1130,0,Ray Williams,13,15.05,10513
1,1131,0,Kim Anderson,1,3.0,63
1,1133,0,Dennis Boyd,1,-4.0,6
1,1136,0,Greg Bunch,1,9.2,28
1,1137,0,Marty Byrnes,6,9.9,1975
1,1138,0,Ron Carter,2,6.75,176
1,1139,0,Maurice Cheeks,17,16.06,12984
1,1140,0,Michael Cooper,12,13.03,7729
1,1141,0,Wayne Cooper,14,12.76,7777
1,1142,0,Dave Corzine,13,12.47,7615
1,1143,0,Geoff Crompton,5,5.56,99
1,1144,0,Harry Davis,2,8.2,175
1,1145,0,Bob Elliott,3,12.5,980
1,1146,0,Ray Epps,1,7.9,26
1,1147,0,Phil Ford,9,11.99,6118
1,1148,0,Jack Givens,2,12.25,1040
1,1149,0,Tommie Green,1,8.3,232
1,1150,0,Lars Hansen,1,13.6,76
1,1151,0,James Hardy,4,11.45,1410
1,1152,0,Keith Herron,3,9.83,1219
1,1154,0,Essie Hollis,1,11.8,69
1,1156,0,Clemon Johnson,12,12.5,4811
1,1157,0,Jeff Judkins,5,11.66,1482
1,1158,0,Joel Kramer,5,10.46,1257
1,1159,0,Butch Lee,6,9.23,1546
1,1161,0,Billy McKinney,9,13.11,4641
1,1162,0,Mike Mitchell,12,16.18,16742
1,1163,0,John Olive,2,-4.75,44
1,1164,0,Roger Phegley,12,12.28,4476
1,1165,0,Stan Pietkiewicz,5,7.44,520
1,1166,0,Wayne Radford,1,9.7,202
1,1169,0,Rick Robey,10,10.92,4541
1,1170,0,Jackie Robinson,3,12.9,83
1,1171,0,John Rudd,1,8.2,184
1,1172,0,Frankie Sanders,4,13.78,616
1,1173,0,Purvis Short,12,16.64,14607
1,1174,0,Sam Smith,2,14.2,315
1,1176,0,Mychal Thompson,14,14.95,13748
1,1177,0,Raymond Townsend,3,8.27,745
1,1178,0,Terry Tyler,11,14.32,8868
1,1179,0,Andre Wakefield,4,-1.95,359
1,1180,0,Jerome Whitehead,18,9.24,4918
1,1181,0,Freeman Williams,8,14.64,5458
1,1182,0,Rick Wilson,2,5.85,194
1,1184,0,Billy Ray,6,12.03,2320
1,1185,0,Larry Bird*,13,23.08,21791
1,1186,0,Lawrence Boston,1,12.6,56
1,1187,0,Dudley Bradley,11,9.85,3554
1,1189,0,Jeff Cook,14,9.99,3521
1,1191,0,John Coughran,1,6.0,68
1,1192,0,Terry Crosby,1,3.5,6
1,1194,0,Paul Dawkins,1,11.0,316
1,1196,0,Larry Demic,3,7.83,976
1,1197,0,Terry Duerod,6,11.7,1208
1,1198,0,Earl Evans,1,10.3,157
1,1199,0,Mike Evans,11,10.68,4614
1,1200,0,Gary Garland,1,10.2,334
1,1201,0,Dave Greenwood,14,12.56,8894
1,1202,0,Roy Hamilton,2,9.75,336
1,1204,0,Johnny High,4,8.5,1396
1,1206,0,Phil Hubbard,12,13.34,8071
1,1208,0,Abdul Jeelani,2,17.1,1290
1,1210,0,Magic Johnson*,13,23.98,17707
1,1213,0,Greg Kelser,8,13.11,3298
1,1214,0,Irv Kiffin,1,3.7,82
1,1215,0,Carl Kilpatrick,1,22.7,3
1,1217,0,Arvid Kramer,1,6.6,16
1,1218,0,Allen Leavell,10,13.81,6684
1,1219,0,Ollie Mack,7,9.21,1788
1,1220,0,Steve Malovic,4,6.8,160
1,1221,0,Paul Mokeski,16,8.27,3268
1,1222,0,Sidney Moncrief,11,17.75,11931
1,1223,0,Calvin Natt,15,15.93,11995
1,1224,0,Sylvester Norris,1,3.3,40
1,1226,0,Sam Pellom,6,8.57,875
1,1227,0,Clint Richardson,8,10.93,4084
1,1228,0,Cliff Robinson,13,16.8,12081
1,1229,0,Jim Spanarkel,5,14.84,2505
1,1230,0,Bernard Toone,1,8.9,55
1,1231,0,Duck Williams,1,8.6,506
1,1232,0,Sly Williams,7,12.24,3327
1,1233,0,Bubba Wilson,1,2.1,17
1,1235,0,Darrell Allums,1,5.3,59
1,1236,0,Norman Black,1,1.9,8
1,1237,0,Dave Britton,1,18.0,4
1,1238,0,Michael Brooks,6,12.85,4086
1,1240,0,Rickey Brown,7,10.03,1881
1,1242,0,Butch Carter,8,7.15,3157
1,1243,0,Reggie Carter,2,9.1,471
1,1244,0,Art Collins,1,4.3,94
1,1245,0,Don Collins,8,13.51,3914
1,1247,0,Earl Cureton,14,9.15,4188
1,1248,0,Monti Davis,3,14.43,6
1,1249,0,James Donaldson,18,12.44,9204
1,1250,0,Larry Drew,11,12.49,8156
1,1251,0,Ralph Drollinger,1,5.3,15
1,1252,0,John Duren,3,5.93,712
1,1253,0,Tony Fuller,1,6.9,60
1,1255,0,Mike Gminski,20,14.54,13248
1,1257,0,Bill Hanzlik,10,10.86,5414
1,1258,0,Alan Hardy,2,9.0,193
1,1259,0,Mike Harper,2,10.3,613
1,1260,0,Cedrick Hordges,2,10.55,1099
1,1261,0,Tony Jackson,1,12.9,2
1,1262,0,Lee Johnson,3,-0.8,34
1,1263,0,Reggie Johnson,9,12.29,3974
1,1264,0,Edgar Jones,10,14.29,4276
1,1265,0,Walter Jordan,1,8.5,68
1,1266,0,Clarence Kea,2,14.15,198
1,1268,0,Wayne Kreklow,1,-1.9,30
1,1269,0,Bill Laimbeer,16,15.83,14508
1,1271,0,Ronnie Lester,6,11.08,1816
1,1273,0,Rick Mahorn,18,10.42,7763
1,1274,0,Wes Matthews,13,13.56,4781
1,1275,0,Bill Mayfield,1,6.8,17
1,1277,0,Kevin McHale*,13,19.64,17335
1,1278,0,Dick Miller,3,3.03,16
1,1279,0,Johnny Moore,11,11.91,4898
1,1280,0,Lowes Moore,3,13.8,752
1,1281,0,Kenny Natt,5,5.56,156
1,1282,0,Carl Nicks,5,10.56,1482
1,1283,0,Mike Niles,1,6.7,115
1,1284,0,Mike O'Koren,8,11.43,3355
1,1285,0,Jawann Oldham,12,9.22,1464
1,1286,0,Louis Orr,8,12.08,5545
1,1287,0,Myles Patrick,1,6.9,5
1,1288,0,Tony Price,1,2.4,4
1,1289,0,Wally Rank,1,4.0,55
1,1290,0,Kelvin Ransey,6,14.7,5380
1,1291,0,James Ray,3,8.77,334
1,1292,0,Billy Reid,1,6.2,190
1,1293,0,Wayne Robinson,1,11.5,643
1,1295,0,DeWayne Scales,3,6.97,224
1,1296,0,Craig Shelton,2,7.3,240
1,1297,0,Jerry Sichting,14,9.85,4475
1,1299,0,Rory Sparrow,18,9.31,8880
1,1300,0,John Stroud,1,6.4,25
1,1302,0,Andrew Toney,8,13.86,7458
1,1303,0,Ronnie Valentine,1,10.3,84
1,1304,0,Kiki Vandeweghe,15,16.61,16479
1,1305,0,Brett Vroman,1,11.8,34
1,1306,0,Hawkeye Whitney,2,9.7,404
1,1307,0,Michael Wiley,2,18.0,692
1,1308,0,James Wilkes,3,9.97,547
1,1310,0,Mike Woodson,15,12.46,12349
1,1311,0,Sam Worthen,2,5.4,239
1,1312,0,Mark Aguirre,15,17.84,19969
1,1314,0,Carl Bailey,1,-6.8,2
1,1315,0,Gene Banks,6,14.9,5305
1,1316,0,Rolando Blackman,13,16.22,17623
1,1317,0,Ray Blume,1,9.7,226
1,1318,0,Alex Bradley,1,12.4,137
1,1319,0,Charles Bradley,3,6.03,347
1,1321,0,Jim Brogan,2,13.2,619
1,1323,0,David Burns,3,3.27,46
1,1324,0,Bobby Cattage,2,10.15,242
1,1325,0,Tom Chambers,16,15.91,20049
1,1327,0,Charles Davis,12,9.3,2676
1,1328,0,Kenny Dennard,3,8.77,268
1,1329,0,Mickey Dillard,1,7.0,73
1,1330,0,John Douglas,2,9.95,452
1,1331,0,Craig Dykema,1,11.1,43
1,1332,0,Franklin Edwards,7,11.9,1802
1,1333,0,Petur Gudmundsson,4,9.35,693
1,1334,0,Glenn Hagan,1,18.1,7
1,1335,0,Steve Hayes,7,9.13,685
1,1336,0,Tracy Jackson,5,10.68,890
1,1337,0,Clay Johnson,3,9.67,224
1,1338,0,Frank Johnson,10,12.57,4937
1,1340,0,Albert King,9,13.0,6470
1,1341,0,Jeff Lamp,8,11.04,2103
1,1342,0,Rock Lee,1,1.0,2
1,1344,0,Lewis Lloyd,9,11.39,5199
1,1346,0,Rudy Macklin,3,9.73,1030
1,1347,0,John McCullough,1,30.7,21
1,1348,0,Hank McDowell,8,10.11,763
1,1349,0,Mike McGee,11,13.32,5543
1,1350,0,Kevin McKenna,6,9.45,1320
1,1351,0,Larry Nance,17,19.05,17765
1,1352,0,Kurt Nimphius,12,11.08,4889
1,1353,0,Mark Radford,2,11.2,347
1,1354,0,Ed Rains,2,8.2,287
1,1355,0,Kurt Rambis,18,12.09,5242
1,1356,0,Jeff Ruland,8,15.28,5763
1,1357,0,Danny Schayes,22,11.61,9777
1,1359,0,Larry Spriggs,5,11.88,873
1,1360,0,Isiah Thomas*,13,17.93,18822
1,1362,0,Kelly Tripucka,10,15.72,12142
1,1363,0,Elston Turner,8,8.8,2397
1,1364,0,Darnell Valentine,11,13.56,5856
1,1365,0,Pete Verhoeven,6,9.53,1000
1,1366,0,Jay Vincent,13,12.72,9192
1,1367,0,Danny Vranes,7,8.93,2613
1,1368,0,Buck Williams,17,15.02,16784
1,1369,0,Herb Williams,22,11.5,12859
1,1370,0,Garry Witts,1,9.5,132
1,1371,0,Al Wood,8,13.22,5356
1,1372,0,Howard Wood,1,12.0,144
1,1373,0,Orlando Woolridge,15,15.89,14321
1,1375,0,Dwight Anderson,1,10.6,21
1,1376,0,J.J. Anderson,5,10.32,1231
1,1377,0,Richard Anderson,8,13.57,2708
1,1378,0,John Bagley,11,11.33,5802
1,1379,0,Dave Batton,2,8.4,188
1,1380,0,Lester Conner,14,13.79,4597
1,1381,0,Chubby Cox,1,1.6,29
1,1382,0,Terry Cummings,20,16.46,19927
1,1383,0,Quintin Dailey,10,13.58,7470
1,1384,0,Mark Eaton,11,10.75,5216
1,1385,0,Jerry Eaves,4,5.2,1132
1,1386,0,Keith Edmonson,4,12.68,932
1,1387,0,Chris Engler,11,10.08,422
1,1389,0,Sleepy Floyd,17,14.31,14027
1,1390,0,Bill Garnett,4,12.12,1638
1,1391,0,John Greig,1,19.9,19
1,1392,0,Scott Hastings,13,8.95,1684
1,1393,0,Rod Higgins,17,10.92,7109
1,1394,0,Craig Hodges,14,12.04,7098
1,1395,0,Marc Iavaroni,11,7.75,3035
1,1397,0,Hutch Jones,2,2.3,41
1,1399,0,Joe Kopicki,3,14.6,432
1,1400,0,Fat Lever,11,16.95,10433
1,1402,0,Steve Lingenfelter,2,2.95,10
1,1403,0,Dave Magley,1,3.9,12
1,1405,0,Guy Morgan,1,9.9,15
1,1406,0,Ed Nealy,14,9.39,1550
1,1407,0,Chuck Nevitt,11,10.52,300
1,1409,0,Eddie Phillips,1,7.5,152
1,1410,0,Ricky Pierce,20,16.8,16724
1,1412,0,Paul Pressey,11,14.17,7664
1,1413,0,Oliver Robinson,1,14.1,101
1,1414,0,Walker Russell,7,5.34,548
1,1415,0,Mike Sanders,15,12.03,5748
1,1416,0,Russ Schoene,6,10.8,1967
1,1417,0,Ed Sherod,1,11.4,395
1,1418,0,Jose Slaughter,1,10.5,225
1,1419,0,Derek Smith,11,13.75,5800
1,1421,0,Jeff Taylor,2,9.8,179
1,1422,0,Vince Taylor,1,7.6,95
1,1423,0,Terry Teagle,13,11.36,8157
1,1424,0,David Thirdkill,8,8.04,561
1,1425,0,Corny Thompson,1,6.0,122
1,1426,0,LaSalle Thompson,19,10.68,8875
1,1427,0,Darren Tillis,4,8.35,593
1,1428,0,Linton Townes,5,10.42,265
1,1429,0,Trent Tucker,11,12.89,6236
1,1430,0,Bryan Warrick,6,9.1,904
1,1431,0,Rory White,8,11.73,2573
1,1432,0,Dominique Wilkins*,17,21.13,28591
1,1433,0,Rickey Williams,1,9.6,147
1,1434,0,Rob Williams,2,12.0,1319
1,1435,0,James Worthy*,12,17.49,16320
1,1436,0,Jim Zoet,1,-0.8,2
1,1437,0,Ken Austin,1,5.6,12
1,1438,0,Thurl Bailey,14,13.95,12785
1,1439,0,Randy Breuer,13,12.19,5321
1,1440,0,Wallace Bryant,5,7.66,364
1,1441,0,Howard Carter,2,2.3,351
1,1442,0,Carlos Clark,2,10.5,223
1,1443,0,Leroy Combs,1,13.5,218
1,1445,0,Darren Daye,7,10.27,2461
1,1446,0,Clyde Drexler*,17,20.93,23848
1,1447,0,Craig Ehlo,14,12.92,7492
1,1448,0,Dale Ellis,21,14.87,20039
1,1449,0,Rod Foster,3,10.2,1562
1,1450,0,John Garris,1,18.5,131
1,1451,0,Mike Gibson,2,8.65,101
1,1452,0,Stewart Granger,3,5.27,316
1,1453,0,Sidney Green,12,11.57,5173
1,1455,0,Derek Harper,18,15.14,16797
1,1457,0,Charles Jones,23,7.93,3311
1,1458,0,Mark Jones,2,9.55,30
1,1460,0,Bruce Kuczenski,4,0.33,56
1,1461,0,Darrell Lockhart,1,1.6,4
1,1462,0,Sidney Lowe,6,9.57,590
1,1463,0,Jeff Malone,17,13.94,18679
1,1464,0,Pace Mannion,8,8.96,668
1,1465,0,Rodney McCray,10,13.89,9014
1,1468,0,Bob Miller,1,25.0,4
1,1469,0,John Paxson,11,11.65,5560
1,1470,0,John Pinone,1,7.8,20
1,1471,0,Tom Piotrowski,1,9.2,30
1,1472,0,Leo Rautins,2,2.2,48
1,1475,0,Ralph Sampson*,11,12.7,7788
1,1476,0,Byron Scott,14,15.38,15097
1,1477,0,Steve Stipanovich,5,15.06,5323
1,1478,0,Jon Sundvold,9,12.06,3886
1,1479,0,Dane Suttle,2,14.8,272
1,1480,0,Jim Thomas,4,7.78,1355
1,1481,0,Paul Thompson,5,12.8,1827
1,1482,0,Sedale Threatt,18,14.09,10399
1,1484,0,Darrell Walker,12,11.56,6469
1,1485,0,Brant Weidner,1,5.4,8
1,1486,0,Mark West,21,9.43,7316
1,1488,0,Mitchell Wiggins,6,13.17,3877
1,1490,0,Michael Wilson,7,-2.01,215
1,1491,0,Randy Wittman,11,9.43,4325
1,1492,0,Chuck Aleksinas,1,9.1,377
1,1494,0,Ken Bannister,5,10.2,1501
1,1495,0,Charles Barkley*,16,24.19,23757
1,1496,0,Cory Blackwell,1,6.4,202
